age,revenu_mensuel,anciennete_emploi,type_contrat,montant_demande,duree_pret_mois,nb_credits_actuels,historique_credit,apport_personnel,situation_familiale,nb_personnes_charge,credit_accorde
36,294000,23.0,CDI,5340000,12,1,Mauvais,360000.0,Marié,0,0
24,114000,21.0,CDI,1700000,48,0,Bon,650000.0,Divorcé,3,1
60,130000,20.0,CDI,3070000,120,0,Mauvais,750000.0,Marié,4,1
57,454000,5.0,Indépendant,13250000,120,3,Bon,5060000.0,Célibataire,1,1
51,430000,9.0,CDD,3090000,84,1,Moyen,250000.0,Marié,3,1
57,301000,21.0,Indépendant,11630000,60,2,Moyen,620000.0,Marié,0,0
27,444000,28.0,CDD,4470000,84,2,Bon,220000.0,Célibataire,0,1
62,142000,8.0,CDD,4940000,120,1,Moyen,1160000.0,Marié,2,0
39,80000,11.0,CDI,830000,12,2,Mauvais,240000.0,Marié,1,0
33,353000,29.0,Fonctionnaire,2590000,48,1,Bon,730000.0,Marié,2,1
26,409000,5.0,CDI,14940000,36,1,Moyen,2640000.0,Marié,0,0
42,221000,5.0,Fonctionnaire,1120000,48,2,Bon,0.0,Marié,2,1
52,155000,18.0,Indépendant,5590000,24,1,Bon,700000.0,Célibataire,1,0
54,428000,25.0,CDD,2590000,48,1,Moyen,340000.0,Marié,1,1
46,151000,16.0,Indépendant,3340000,60,3,Moyen,560000.0,Marié,1,0
37,291000,22.0,Fonctionnaire,4640000,84,1,Bon,230000.0,Marié,1,1
30,297000,27.0,CDD,6590000,36,1,Moyen,1210000.0,Divorcé,2,1
63,312000,23.0,CDI,2580000,36,1,Bon,120000.0,Célibataire,4,1
56,428000,,Fonctionnaire,11120000,36,0,Bon,1370000.0,Marié,0,1
46,358000,5.0,Fonctionnaire,12980000,48,0,Bon,400000.0,Divorcé,0,1
33,171000,6.0,Fonctionnaire,1510000,48,0,Bon,490000.0,Célibataire,3,1
50,367000,27.0,CDI,10900000,84,1,Moyen,2960000.0,Marié,1,1
34,411000,16.0,Indépendant,15530000,12,1,Moyen,3900000.0,Divorcé,3,0
31,382000,21.0,CDD,10970000,24,2,Bon,2400000.0,Célibataire,1,0
38,147000,5.0,Fonctionnaire,4470000,84,0,Bon,1080000.0,Célibataire,1,1
42,210000,28.0,CDI,5660000,12,0,,1410000.0,Marié,3,0
43,80000,7.0,Indépendant,1150000,60,4,Bon,370000.0,Marié,1,1
57,570000,22.0,Indépendant,4400000,48,2,Bon,1520000.0,Marié,1,1
27,383000,11.0,CDD,5640000,84,0,Moyen,390000.0,Célibataire,3,1
22,458000,12.0,Indépendant,3040000,36,2,Moyen,700000.0,Marié,1,1
45,588000,27.0,CDI,9370000,36,1,Moyen,1640000.0,Divorcé,0,1
59,233000,,Fonctionnaire,3710000,60,1,Bon,820000.0,Marié,4,1
44,192000,10.0,CDD,6420000,36,0,Mauvais,1360000.0,Célibataire,0,0
63,476000,8.0,CDD,15850000,12,1,Bon,6240000.0,Célibataire,5,0
41,457000,22.0,CDI,12570000,36,2,Bon,2700000.0,Marié,2,1
37,435000,9.0,CDI,8510000,120,1,Bon,1640000.0,Célibataire,1,1
44,498000,19.0,Indépendant,7450000,24,2,Moyen,1500000.0,Célibataire,0,1
43,496000,17.0,CDD,3120000,36,2,Moyen,670000.0,Marié,0,1
55,202000,22.0,Indépendant,6110000,24,1,Bon,1520000.0,Célibataire,3,0
42,183000,19.0,CDI,2940000,36,1,Moyen,870000.0,Célibataire,1,1
29,648000,26.0,Fonctionnaire,25070000,84,0,Bon,2980000.0,Marié,1,1
35,106000,18.0,CDI,1410000,24,0,Bon,170000.0,Marié,2,1
60,211000,13.0,CDD,6540000,36,2,Mauvais,2490000.0,Marié,0,0
42,218000,23.0,Fonctionnaire,4950000,12,2,Moyen,1640000.0,Célibataire,1,0
30,281000,26.0,Fonctionnaire,7150000,36,1,Moyen,1350000.0,Marié,3,1
63,80000,8.0,CDI,3160000,120,0,Mauvais,360000.0,Divorcé,1,0
25,770000,5.0,CDI,13250000,60,1,Bon,2230000.0,Divorcé,1,1
30,287000,27.0,Indépendant,2570000,36,1,Bon,780000.0,Marié,2,1
55,486000,6.0,CDI,5230000,24,0,Moyen,1330000.0,Marié,0,1
41,460000,5.0,CDD,13270000,36,1,Moyen,2520000.0,Célibataire,1,0
31,502000,29.0,Indépendant,3530000,48,3,Bon,750000.0,Célibataire,2,1
60,245000,4.0,CDD,3630000,36,0,Mauvais,480000.0,Célibataire,1,0
23,636000,20.0,CDD,25270000,84,2,Moyen,9060000.0,Marié,1,1
43,277000,5.0,CDI,8690000,84,2,Bon,190000.0,Célibataire,0,1
59,520000,0.0,CDD,11780000,84,2,Bon,3790000.0,Marié,2,1
47,489000,2.0,Indépendant,13690000,48,1,Moyen,2450000.0,Célibataire,0,0
43,532000,17.0,Fonctionnaire,5680000,120,1,Moyen,2040000.0,Célibataire,2,1
63,743000,6.0,CDD,19770000,48,3,Bon,6460000.0,Marié,1,1
29,418000,25.0,CDI,9830000,84,0,Bon,2960000.0,Marié,3,1
24,593000,11.0,Fonctionnaire,19410000,24,0,Moyen,6050000.0,Célibataire,2,0
29,235000,29.0,Fonctionnaire,3790000,60,0,Bon,370000.0,Célibataire,1,1
29,587000,9.0,Indépendant,10020000,24,2,Mauvais,2170000.0,Célibataire,1,0
34,277000,15.0,CDD,8040000,48,3,Bon,2860000.0,Marié,0,1
34,393000,27.0,CDD,8310000,12,2,Mauvais,970000.0,Marié,4,0
63,80000,23.0,Fonctionnaire,2620000,60,2,Bon,380000.0,Célibataire,2,1
59,166000,12.0,CDI,5690000,120,0,Bon,1220000.0,Marié,1,1
47,80000,18.0,Fonctionnaire,1450000,36,4,Bon,10000.0,Célibataire,1,0
39,300000,29.0,CDI,8790000,120,0,Bon,440000.0,Célibataire,1,1
51,164000,3.0,Indépendant,4260000,36,0,Moyen,1510000.0,Marié,1,0
22,308000,10.0,Fonctionnaire,5420000,60,2,Bon,1250000.0,Marié,1,1
28,191000,2.0,Fonctionnaire,4510000,12,2,Mauvais,1190000.0,Marié,1,0
26,267000,3.0,Fonctionnaire,4100000,120,6,Moyen,470000.0,Célibataire,1,0
59,767000,19.0,Fonctionnaire,29290000,36,1,Bon,10720000.0,Marié,3,1
33,168000,7.0,CDI,4700000,36,2,Mauvais,1250000.0,Célibataire,1,0
40,215000,24.0,CDD,1630000,24,0,Bon,390000.0,Marié,1,1
47,399000,27.0,Indépendant,11830000,60,1,Bon,840000.0,Célibataire,2,1
64,351000,16.0,CDD,7950000,120,4,Bon,270000.0,Marié,2,1
31,231000,11.0,CDI,3480000,12,0,Bon,270000.0,Célibataire,1,0
39,120000,7.0,CDD,4210000,120,0,Mauvais,10000.0,Marié,2,0
22,102000,23.0,CDI,800000,24,0,Bon,280000.0,Célibataire,2,1
21,198000,12.0,Indépendant,2020000,84,3,Bon,210000.0,Divorcé,1,1
27,607000,29.0,Indépendant,23000000,48,1,Mauvais,7300000.0,Marié,1,0
43,448000,14.0,CDI,8310000,60,3,Moyen,,Divorcé,1,1
58,426000,7.0,CDI,8900000,120,4,Mauvais,3560000.0,Célibataire,2,1
41,200000,28.0,Indépendant,5720000,48,0,Moyen,240000.0,Célibataire,3,1
51,704000,28.0,CDD,13270000,12,1,Moyen,3070000.0,Marié,2,0
44,434000,4.0,Indépendant,3590000,36,2,Bon,750000.0,Célibataire,0,1
44,149000,14.0,CDI,1860000,36,1,Mauvais,450000.0,Célibataire,1,0
40,366000,7.0,Indépendant,12910000,36,1,Bon,2910000.0,Célibataire,1,0
58,474000,21.0,CDI,3090000,120,0,Mauvais,600000.0,Célibataire,4,1
53,507000,28.0,CDD,13680000,48,2,Bon,3490000.0,Marié,4,1
35,250000,15.0,Fonctionnaire,1250000,84,1,,130000.0,Divorcé,1,1
33,239000,7.0,CDD,2150000,12,0,Bon,30000.0,Marié,0,0
62,252000,17.0,CDD,8400000,48,1,Moyen,1750000.0,Marié,2,0
44,232000,12.0,CDI,8240000,12,1,Bon,90000.0,Marié,0,0
22,735000,13.0,CDI,4530000,24,2,Bon,910000.0,Marié,1,1
36,353000,3.0,CDD,12820000,60,0,Bon,810000.0,Célibataire,2,0
27,162000,13.0,Fonctionnaire,2090000,12,0,Moyen,90000.0,Marié,0,0
64,292000,6.0,Indépendant,10300000,120,3,Bon,2040000.0,Marié,1,1
37,106000,2.0,CDI,1220000,48,2,Bon,450000.0,Célibataire,1,1
28,395000,13.0,CDD,3690000,84,2,Bon,1330000.0,Célibataire,0,1
21,788000,22.0,CDI,14350000,12,4,Mauvais,5330000.0,Célibataire,0,0
54,427000,7.0,CDD,9370000,24,0,Mauvais,3040000.0,Célibataire,0,0
21,600000,2.0,CDI,16010000,48,1,Bon,5200000.0,Marié,0,1
46,434000,10.0,CDD,11520000,84,2,Bon,1810000.0,Marié,2,1
62,439000,17.0,Fonctionnaire,14560000,48,2,Bon,2830000.0,Célibataire,0,1
40,679000,0.0,Indépendant,18010000,48,1,Moyen,6320000.0,Marié,2,1
44,209000,6.0,Indépendant,5090000,24,0,Bon,930000.0,Marié,3,0
38,258000,9.0,CDI,8670000,12,1,Moyen,3240000.0,Célibataire,5,0
24,529000,1.0,CDD,18480000,12,0,Mauvais,2130000.0,Marié,0,0
63,308000,2.0,CDI,11210000,120,0,Moyen,2670000.0,Marié,4,1
38,766000,19.0,CDD,18190000,12,2,Bon,6930000.0,Marié,1,0
22,353000,6.0,Indépendant,13690000,24,0,Bon,4670000.0,Célibataire,1,0
51,211000,20.0,CDI,1950000,60,0,Moyen,130000.0,Célibataire,3,1
38,442000,9.0,CDI,8420000,36,2,Moyen,10000.0,Célibataire,3,1
37,463000,13.0,CDD,8790000,84,1,Bon,1390000.0,Marié,1,1
47,111000,14.0,CDI,950000,36,1,Moyen,300000.0,Célibataire,2,1
50,194000,26.0,CDD,7620000,48,3,Moyen,2370000.0,Célibataire,3,0
32,803000,8.0,CDD,5210000,120,0,Mauvais,40000.0,Marié,1,1
29,680000,26.0,Indépendant,5840000,36,0,Bon,990000.0,Célibataire,2,1
33,205000,28.0,Indépendant,5150000,84,1,Bon,1380000.0,Célibataire,0,1
64,276000,29.0,CDD,3980000,24,3,Bon,1580000.0,Marié,0,1
26,112000,27.0,Indépendant,3150000,120,2,Bon,630000.0,Divorcé,2,1
42,398000,15.0,CDI,15670000,48,2,Bon,3580000.0,Marié,7,0
21,366000,8.0,Fonctionnaire,4960000,120,0,Mauvais,1600000.0,Célibataire,2,1
42,90000,10.0,Indépendant,3170000,60,0,Bon,1050000.0,Célibataire,3,0
31,144000,16.0,CDD,4750000,60,3,Moyen,1200000.0,Célibataire,3,0
21,245000,0.0,Indépendant,3360000,48,1,Bon,690000.0,Divorcé,0,1
29,242000,0.0,Fonctionnaire,8720000,60,1,Bon,2270000.0,Marié,0,1
61,370000,11.0,CDD,5290000,84,3,Moyen,1180000.0,Divorcé,2,1
40,1029000,9.0,Indépendant,11890000,36,0,Bon,790000.0,Marié,3,1
33,209000,9.0,Fonctionnaire,6900000,60,1,Moyen,2540000.0,Marié,1,0
30,651000,4.0,CDI,10640000,24,0,Bon,530000.0,Marié,0,1
64,116000,7.0,Indépendant,3120000,48,0,Bon,540000.0,Marié,4,0
28,221000,21.0,CDI,3560000,24,3,Bon,420000.0,Marié,2,1
61,324000,7.0,CDI,7270000,60,0,Bon,1300000.0,Célibataire,0,1
44,113000,4.0,CDD,3730000,48,0,Bon,340000.0,Marié,1,0
53,117000,11.0,Indépendant,1740000,48,3,Bon,620000.0,Marié,1,1
59,174000,6.0,Indépendant,5470000,48,1,Mauvais,2010000.0,Marié,2,0
44,592000,4.0,CDD,7480000,60,1,Bon,1630000.0,Célibataire,2,1
60,199000,1.0,CDD,7900000,84,3,Moyen,1630000.0,Marié,1,0
40,573000,,Fonctionnaire,8100000,24,1,Bon,560000.0,Célibataire,1,1
64,509000,0.0,CDD,3030000,60,0,Bon,800000.0,Divorcé,2,1
28,722000,4.0,Indépendant,20230000,24,0,Bon,7730000.0,Célibataire,3,0
51,531000,4.0,Fonctionnaire,11370000,120,1,Bon,3220000.0,Divorcé,2,1
32,116000,23.0,Indépendant,4290000,84,1,Bon,1690000.0,Marié,1,1
32,262000,29.0,CDI,5510000,60,0,Moyen,1100000.0,Marié,4,1
39,405000,11.0,Indépendant,10220000,60,2,Bon,3980000.0,Divorcé,2,1
60,229000,6.0,Fonctionnaire,8500000,120,1,Bon,1880000.0,Marié,0,1
42,460000,0.0,Indépendant,12290000,48,1,Moyen,2510000.0,Divorcé,1,0
52,432000,24.0,Fonctionnaire,14760000,12,5,Mauvais,1120000.0,Célibataire,0,0
49,433000,22.0,CDI,9790000,60,2,Moyen,950000.0,Marié,0,1
33,85000,10.0,Indépendant,1330000,120,0,Bon,20000.0,Divorcé,2,1
44,663000,29.0,Fonctionnaire,5520000,24,2,,1910000.0,Marié,1,1
51,463000,17.0,CDI,14840000,84,1,Moyen,5360000.0,Célibataire,2,1
49,161000,29.0,CDI,1310000,60,1,Bon,370000.0,Marié,0,1
27,117000,18.0,CDI,1280000,24,1,Mauvais,260000.0,Célibataire,2,0
31,541000,21.0,CDI,10890000,48,1,Bon,2060000.0,Marié,3,1
42,888000,0.0,CDD,5160000,24,1,Bon,650000.0,Célibataire,0,1
26,303000,6.0,Indépendant,8880000,24,2,Moyen,3520000.0,Marié,1,0
57,185000,7.0,Indépendant,7130000,84,3,Bon,380000.0,Célibataire,1,0
29,224000,18.0,Fonctionnaire,8330000,36,1,Bon,2890000.0,Célibataire,1,0
35,91000,27.0,CDD,3200000,24,0,Bon,690000.0,Célibataire,5,0
63,298000,14.0,CDD,3740000,60,1,,1340000.0,Marié,0,1
26,184000,28.0,CDI,2540000,12,1,Moyen,770000.0,Marié,2,0
35,191000,5.0,CDD,5780000,12,1,Bon,1080000.0,Marié,1,0
54,125000,26.0,CDI,4500000,24,0,Moyen,910000.0,Célibataire,0,0
44,198000,6.0,CDI,7250000,60,0,Moyen,1620000.0,Marié,2,0
49,267000,2.0,CDD,1620000,12,2,Moyen,40000.0,Célibataire,0,0
54,421000,10.0,Indépendant,14900000,84,1,Moyen,4090000.0,Marié,1,1
26,455000,2.0,CDD,14580000,24,1,Bon,1050000.0,Marié,1,0
63,134000,28.0,CDI,1720000,24,0,Bon,10000.0,Marié,0,1
37,583000,24.0,Fonctionnaire,7200000,120,0,Bon,1490000.0,Marié,2,1
61,735000,5.0,Fonctionnaire,22890000,36,1,Bon,7940000.0,Célibataire,2,1
52,245000,29.0,CDI,8010000,60,4,Moyen,2350000.0,Divorcé,3,0
52,847000,10.0,CDD,4590000,84,2,Moyen,200000.0,Marié,2,1
32,328000,21.0,CDI,7320000,60,1,Bon,1620000.0,Marié,0,1
45,406000,29.0,CDD,13720000,24,0,,4510000.0,Marié,3,0
52,346000,11.0,CDD,10330000,36,5,Mauvais,420000.0,Marié,1,0
36,696000,28.0,Fonctionnaire,22560000,48,0,Bon,8960000.0,Marié,1,1
36,993000,21.0,CDD,36060000,48,1,Bon,13850000.0,Marié,0,1
36,529000,7.0,CDI,13330000,60,1,Moyen,990000.0,Marié,1,1
50,502000,18.0,CDD,11030000,24,0,Bon,310000.0,Marié,2,1
58,303000,17.0,CDD,5150000,60,0,Moyen,1240000.0,Marié,1,1
55,189000,13.0,Indépendant,2810000,24,3,Bon,980000.0,Célibataire,2,0
41,145000,12.0,Indépendant,1920000,36,0,Moyen,490000.0,Célibataire,0,0
52,290000,12.0,CDI,8670000,120,0,Bon,1520000.0,Marié,4,1
53,292000,15.0,Fonctionnaire,5380000,60,1,Bon,1370000.0,Marié,2,1
55,467000,17.0,CDI,15080000,24,0,Mauvais,3190000.0,Divorcé,1,0
43,279000,21.0,CDI,6510000,36,1,Bon,960000.0,Marié,1,1
62,534000,15.0,Indépendant,4140000,84,1,Mauvais,1350000.0,Marié,3,1
31,102000,1.0,Fonctionnaire,2020000,48,1,Bon,420000.0,Célibataire,1,1
58,99000,8.0,Indépendant,2880000,48,1,Bon,90000.0,Marié,2,0
22,362000,9.0,Fonctionnaire,8120000,60,1,Moyen,2940000.0,Marié,0,1
30,284000,4.0,Indépendant,2990000,120,0,Bon,730000.0,Marié,2,1
49,674000,25.0,CDI,6610000,84,2,Mauvais,1600000.0,Célibataire,3,1
22,212000,16.0,Indépendant,4430000,84,1,Moyen,710000.0,Célibataire,1,1
21,469000,10.0,Indépendant,17170000,24,1,Bon,260000.0,Célibataire,0,0
60,676000,13.0,Indépendant,18000000,120,2,,970000.0,Divorcé,1,1
57,275000,15.0,Indépendant,5190000,48,0,Bon,520000.0,Divorcé,2,1
25,462000,2.0,Indépendant,13250000,24,0,Bon,5230000.0,Marié,2,0
28,193000,10.0,CDD,5000000,24,1,Moyen,990000.0,Célibataire,2,0
64,528000,22.0,Indépendant,12920000,24,3,Bon,3530000.0,Divorcé,0,1
22,80000,24.0,CDI,420000,84,0,Bon,60000.0,Marié,3,1
52,405000,15.0,Indépendant,14070000,12,1,Moyen,1230000.0,Marié,1,0
63,765000,2.0,CDD,7890000,60,2,Bon,2370000.0,Marié,2,1
26,1482000,23.0,Indépendant,56460000,48,2,Bon,17330000.0,Marié,2,1
43,117000,19.0,CDD,2470000,120,0,Bon,620000.0,Célibataire,2,1
29,159000,19.0,Fonctionnaire,2100000,12,2,Bon,650000.0,Célibataire,2,0
21,302000,24.0,CDD,1690000,84,1,Moyen,330000.0,Marié,2,1
43,662000,8.0,CDD,21980000,12,0,Moyen,5150000.0,Célibataire,1,0
55,232000,25.0,CDD,6120000,120,0,Bon,,Célibataire,2,1
47,460000,0.0,CDD,6820000,60,1,Moyen,1000000.0,Célibataire,3,1
23,424000,6.0,CDI,8610000,60,3,Bon,2830000.0,Célibataire,3,1
48,292000,19.0,Indépendant,1870000,24,0,Moyen,430000.0,Divorcé,2,1
58,683000,20.0,CDD,8080000,36,3,Bon,2480000.0,Marié,1,1
34,371000,24.0,CDI,7100000,36,0,Moyen,460000.0,Marié,2,1
45,203000,24.0,CDI,5100000,36,1,Bon,,Célibataire,0,1
43,574000,21.0,Indépendant,20320000,24,3,Bon,2610000.0,Célibataire,1,0
54,415000,13.0,Indépendant,6560000,60,1,Moyen,,Marié,1,1
27,267000,26.0,CDD,9330000,120,2,Bon,440000.0,Marié,3,1
43,313000,14.0,Indépendant,6200000,120,0,Moyen,1160000.0,Marié,2,1
53,345000,5.0,CDD,9300000,60,0,Bon,3060000.0,Marié,1,1
48,247000,17.0,Fonctionnaire,4930000,36,1,Bon,1140000.0,Célibataire,0,1
40,352000,,CDI,11660000,24,2,Moyen,4010000.0,Marié,2,0
57,157000,28.0,CDI,3150000,12,0,Mauvais,960000.0,Célibataire,1,0
22,114000,18.0,CDI,4300000,36,1,Moyen,1690000.0,Célibataire,2,0
51,327000,15.0,Fonctionnaire,7110000,12,1,Bon,1790000.0,Marié,2,0
55,421000,27.0,Indépendant,2610000,36,3,Moyen,400000.0,Célibataire,1,1
44,102000,29.0,Indépendant,2300000,120,1,Moyen,400000.0,Marié,3,1
24,711000,21.0,CDI,13960000,12,1,Bon,950000.0,Célibataire,1,0
25,241000,17.0,CDI,8250000,36,1,Moyen,1330000.0,Célibataire,2,0
37,423000,26.0,Fonctionnaire,10490000,24,1,Moyen,1660000.0,Marié,1,0
44,388000,26.0,CDI,6760000,48,2,Bon,420000.0,Célibataire,1,1
30,279000,23.0,CDD,6950000,120,1,,1860000.0,Marié,2,1
34,410000,2.0,Indépendant,7800000,36,0,Bon,1550000.0,Célibataire,1,1
37,547000,7.0,Fonctionnaire,11460000,120,1,Bon,1100000.0,Marié,1,1
39,85000,20.0,CDI,1020000,12,0,Moyen,120000.0,Célibataire,2,0
45,295000,16.0,Fonctionnaire,2340000,12,1,Bon,80000.0,Marié,3,0
63,283000,28.0,CDD,4860000,12,2,Bon,860000.0,Marié,0,0
33,143000,1.0,CDI,1500000,48,0,Bon,270000.0,Marié,2,1
29,263000,4.0,CDI,5220000,84,3,Bon,2020000.0,Célibataire,1,1
25,114000,9.0,Indépendant,1330000,48,0,Moyen,470000.0,Célibataire,0,1
62,135000,24.0,CDD,2590000,12,1,Bon,,Célibataire,1,0
37,807000,6.0,Fonctionnaire,5190000,12,1,Bon,820000.0,Marié,0,1
23,136000,25.0,CDD,1150000,48,0,Moyen,230000.0,Divorcé,2,1
32,549000,13.0,CDD,16610000,48,1,Bon,1580000.0,Marié,0,1
62,284000,8.0,CDD,4980000,12,2,Moyen,400000.0,Marié,2,0
64,104000,0.0,CDD,3240000,60,1,Bon,1220000.0,Célibataire,5,0
40,100000,8.0,CDI,2730000,84,0,Bon,410000.0,Marié,1,1
58,433000,0.0,CDI,3330000,24,1,Moyen,160000.0,Marié,1,1
42,338000,17.0,CDD,3420000,84,0,Bon,1350000.0,Célibataire,3,1
62,81000,16.0,CDD,790000,12,1,Bon,240000.0,Célibataire,0,0
35,354000,15.0,CDI,2050000,60,2,Bon,350000.0,Marié,0,1
60,81000,9.0,Fonctionnaire,2890000,84,2,Bon,880000.0,Marié,1,1
27,421000,5.0,CDI,9710000,12,2,Bon,2000000.0,Célibataire,3,0
25,301000,20.0,CDI,5170000,48,0,Mauvais,220000.0,Divorcé,0,1
21,343000,4.0,CDI,10340000,48,2,Bon,570000.0,Célibataire,1,0
36,80000,10.0,CDI,1830000,48,1,Mauvais,40000.0,Marié,0,0
30,312000,2.0,CDD,7660000,84,1,Moyen,50000.0,Célibataire,3,0
60,287000,17.0,CDD,7000000,12,1,Bon,2650000.0,Marié,3,0
21,186000,9.0,CDD,5730000,12,3,Bon,760000.0,Marié,0,0
55,198000,27.0,Indépendant,4320000,84,1,Moyen,1150000.0,Marié,0,1
34,325000,26.0,CDD,1760000,84,2,Moyen,80000.0,Marié,3,1
54,222000,28.0,CDI,8000000,120,1,Moyen,80000.0,Célibataire,3,1
64,699000,0.0,CDD,19680000,24,3,Moyen,5950000.0,Marié,2,0
36,204000,18.0,CDI,4770000,84,1,Moyen,890000.0,Célibataire,1,1
31,251000,11.0,CDI,4150000,120,0,Moyen,1050000.0,Célibataire,2,1
42,87000,12.0,Fonctionnaire,2550000,84,1,Moyen,830000.0,Célibataire,2,1
46,217000,27.0,CDD,2210000,24,0,Moyen,870000.0,Marié,0,1
28,106000,6.0,Indépendant,1860000,24,1,Bon,660000.0,Célibataire,1,0
28,362000,16.0,CDI,10270000,84,0,Mauvais,1200000.0,Marié,2,1
27,642000,18.0,Fonctionnaire,9430000,60,0,Moyen,3030000.0,Célibataire,0,1
59,205000,,CDI,7560000,36,1,Bon,100000.0,Célibataire,2,0
60,203000,12.0,Fonctionnaire,5400000,120,1,Bon,1420000.0,Marié,4,1
22,80000,10.0,Fonctionnaire,1710000,60,3,Mauvais,240000.0,Marié,2,0
49,900000,5.0,Indépendant,26710000,120,0,Bon,3230000.0,Célibataire,0,1
45,551000,20.0,Fonctionnaire,20200000,60,3,Mauvais,4410000.0,Célibataire,1,0
39,686000,19.0,Indépendant,13460000,84,0,,590000.0,Divorcé,0,1
57,684000,4.0,CDI,7390000,12,1,Moyen,1380000.0,Célibataire,0,1
36,266000,2.0,CDD,6220000,36,2,Bon,1960000.0,Célibataire,1,0
24,281000,18.0,CDI,6330000,24,3,Moyen,2220000.0,Célibataire,1,0
46,453000,12.0,Indépendant,9470000,120,2,Mauvais,1320000.0,Célibataire,0,1
21,555000,3.0,CDI,12930000,120,4,Bon,2930000.0,Marié,0,1
48,81000,1.0,Indépendant,580000,48,4,Bon,50000.0,Marié,1,0
45,156000,24.0,CDD,5430000,84,4,Bon,1470000.0,Célibataire,2,1
53,695000,21.0,Fonctionnaire,10790000,48,2,Moyen,990000.0,Célibataire,1,1
26,210000,14.0,Indépendant,4720000,48,0,Bon,510000.0,Divorcé,0,1
42,311000,12.0,Indépendant,7040000,120,1,Mauvais,1910000.0,Divorcé,0,0
44,122000,20.0,CDI,2660000,36,1,Moyen,440000.0,Divorcé,2,0
25,380000,24.0,CDI,5140000,12,2,Mauvais,1910000.0,Marié,1,0
41,306000,13.0,Fonctionnaire,11450000,84,1,Bon,3100000.0,Marié,1,1
46,81000,12.0,CDI,2310000,84,1,Bon,470000.0,Célibataire,1,1
63,80000,17.0,CDI,1120000,36,1,Bon,280000.0,Divorcé,3,1
49,327000,23.0,CDD,4410000,48,3,Bon,1110000.0,Célibataire,0,1
62,415000,20.0,Indépendant,14420000,60,2,Bon,750000.0,Célibataire,0,1
38,293000,8.0,Indépendant,3400000,36,3,Bon,1180000.0,Divorcé,1,1
50,192000,20.0,CDD,6270000,12,0,Moyen,540000.0,Marié,6,0
55,335000,17.0,CDI,11580000,24,1,,3930000.0,Célibataire,0,0
40,260000,7.0,Fonctionnaire,8430000,60,1,Moyen,2230000.0,Divorcé,1,1
53,142000,28.0,CDI,3330000,12,0,Bon,720000.0,Divorcé,4,0
26,236000,20.0,CDI,6530000,120,2,Moyen,0.0,Marié,1,1
22,245000,7.0,Fonctionnaire,8770000,12,1,Bon,3220000.0,Célibataire,2,0
41,446000,18.0,CDD,8370000,48,2,Mauvais,1770000.0,Célibataire,1,0
43,544000,12.0,CDI,5730000,60,1,Bon,2260000.0,Divorcé,0,1
39,557000,,Fonctionnaire,17390000,24,2,Bon,1180000.0,Divorcé,1,0
55,99000,28.0,CDI,2220000,60,0,Moyen,190000.0,Marié,0,1
35,704000,10.0,CDI,24680000,120,0,Bon,90000.0,Célibataire,2,1
52,108000,12.0,CDI,2140000,48,3,Bon,760000.0,Marié,0,1
45,435000,28.0,Indépendant,9320000,48,1,Bon,350000.0,Marié,1,1
55,312000,1.0,CDI,2010000,120,2,Bon,70000.0,Marié,3,1
36,877000,28.0,CDD,31740000,84,0,Bon,4880000.0,Marié,0,1
31,231000,3.0,Indépendant,3860000,120,1,Moyen,810000.0,Célibataire,2,1
32,196000,0.0,Fonctionnaire,6560000,12,3,Moyen,2460000.0,Marié,1,0
39,254000,29.0,CDD,6960000,84,1,Bon,2670000.0,Marié,1,1
32,90000,14.0,CDI,3100000,12,0,Moyen,570000.0,Marié,1,0
57,442000,22.0,CDI,16860000,24,1,Bon,4330000.0,Célibataire,2,0
46,360000,9.0,CDI,7320000,24,0,Moyen,2220000.0,Marié,0,0
60,82000,5.0,CDI,1840000,84,1,Moyen,320000.0,Marié,3,0
36,272000,18.0,CDI,8910000,24,0,Mauvais,2970000.0,Marié,1,0
26,465000,13.0,CDI,12980000,48,4,Bon,3400000.0,Célibataire,0,1
56,80000,28.0,Indépendant,1100000,48,2,Bon,160000.0,Célibataire,4,1
57,283000,0.0,Indépendant,5270000,120,2,Moyen,1940000.0,Marié,0,1
23,419000,19.0,CDI,2210000,84,3,Bon,310000.0,Célibataire,1,1
37,307000,4.0,Indépendant,11000000,120,3,Bon,3040000.0,Marié,4,1
30,527000,20.0,CDD,13000000,48,3,Moyen,3480000.0,Marié,1,1
58,233000,29.0,CDD,2480000,12,1,Moyen,460000.0,Marié,1,0
32,317000,11.0,Fonctionnaire,2860000,36,1,Moyen,270000.0,Marié,2,1
24,222000,27.0,Indépendant,6980000,24,2,Moyen,330000.0,Célibataire,2,0
38,279000,25.0,CDI,5070000,36,0,Mauvais,1740000.0,Célibataire,2,1
38,602000,20.0,Indépendant,12920000,36,3,Bon,1710000.0,Marié,1,1
54,272000,20.0,Fonctionnaire,7150000,36,0,Mauvais,1400000.0,Marié,0,1
52,612000,8.0,CDD,20490000,48,3,Moyen,1760000.0,Divorcé,2,0
42,450000,27.0,Fonctionnaire,13530000,12,2,Bon,4750000.0,Marié,1,0
45,197000,10.0,CDD,2520000,84,0,Moyen,120000.0,Célibataire,1,1
53,303000,7.0,CDD,7910000,60,0,Bon,2370000.0,Célibataire,0,1
34,178000,20.0,CDD,3400000,84,3,Bon,160000.0,Marié,0,1
