client_id,age,anciennete_mois,conso_data_go,minutes_appel,nb_sms,facture_mensuelle,nb_reclamations,churn
6453,64,77,3.9,302,63,13300,2,0
6454,63,95,52.9,770,85,96700,1,0
6455,68,45,31.1,157,90,51700,3,1
6456,30,76,5.9,362,131,20100,3,1
6457,23,31,6.5,331,54,16300,2,1
6458,39,76,9.1,327,55,24500,2,0
6459,29,87,26.9,552,117,59400,0,0
6460,42,46,16.6,161,96,28000,3,0
6461,19,55,23.7,91,56,41200,3,1
6462,23,51,8.1,465,102,24300,0,0
6463,23,64,8.0,513,93,22700,5,1
6464,20,13,49.1,661,106,90200,1,1
6465,45,59,8.2,310,69,24600,2,0
6466,45,36,24.4,184,86,41300,0,0
6467,64,45,6.5,546,125,21200,0,0
6468,35,62,29.3,497,166,58400,3,1
6469,29,25,30.2,145,82,49100,4,1
6470,28,44,4.5,78,44,8100,1,0
6471,46,25,3.9,485,132,20900,2,0
6472,55,93,6.3,139,47,12500,0,0
6473,59,10,16.1,173,60,28300,0,0
6474,43,25,4.7,116,23,7600,1,0
6475,55,80,5.3,301,141,13900,1,0
6476,69,64,52.0,534,130,94000,0,0
6477,37,82,28.0,603,179,57200,0,0
6478,48,25,32.6,155,63,55800,4,0
6479,64,52,50.1,766,156,98600,0,0
6480,52,30,4.0,301,132,16000,3,1
6481,40,81,6.5,144,11,13100,4,0
6482,25,87,2.7,99,33,8400,4,0
6483,26,74,16.2,173,69,28800,2,0
6484,51,84,6.0,77,37,11700,0,0
6485,48,19,39.5,625,149,77400,1,1
6486,52,48,40.4,438,107,73500,1,1
6487,63,76,16.4,110,82,30800,1,0
6488,24,61,8.1,399,83,20200,2,0
6489,68,37,5.9,59,32,8500,1,0
6490,25,36,7.6,102,35,14300,0,0
6491,24,41,3.1,426,61,10500,3,0
6492,45,78,23.5,99,82,38700,0,0
6493,34,4,4.8,109,38,8500,0,0
6494,33,11,25.2,94,46,38800,5,1
6495,31,89,26.2,175,98,44100,3,0
6496,28,14,20.4,181,56,34900,1,0
6497,46,37,16.6,139,92,29900,2,0
6498,61,68,23.6,167,87,39500,3,0
6499,42,53,54.3,786,107,102900,0,0
6500,44,10,34.9,515,90,67900,0,0
6501,23,50,28.0,169,87,47800,2,0
6502,64,13,7.7,59,18,13400,2,0
6503,43,92,45.8,491,174,84600,0,0
6504,59,67,5.3,418,55,19000,1,0
6505,49,31,6.6,66,22,14400,4,1
6506,68,14,31.5,680,85,66700,1,0
6507,43,6,34.9,121,82,54900,5,1
6508,51,61,6.6,63,29,11200,2,0
6509,69,46,4.9,344,129,13300,3,1
6510,67,72,5.4,53,41,7200,2,0
6511,27,4,3.2,328,59,10600,2,0
6512,24,50,3.3,337,62,12000,1,0
6513,48,45,4.2,53,29,8200,2,0
6514,65,71,4.3,103,34,10100,0,0
6515,66,94,6.1,100,47,10600,1,0
6516,36,53,3.2,85,10,8200,0,0
6517,23,60,5.4,140,35,13700,1,0
6518,56,10,32.0,172,34,54000,6,1
6519,40,71,2.5,90,39,5000,1,0
6520,52,71,22.7,160,43,36200,1,0
6521,48,76,5.0,104,29,8700,1,0
6522,34,18,8.5,512,67,29800,2,0
6523,56,78,18.9,89,47,29100,3,0
6524,37,25,7.6,62,17,14400,2,0
6525,24,44,25.1,163,62,42600,1,1
6526,27,43,2.5,93,26,9000,1,0
6527,65,26,4.6,589,146,24500,3,1
6528,22,77,32.0,165,47,53800,3,0
6529,41,88,33.5,747,155,70400,1,0
6530,68,12,4.5,91,11,9400,0,0
6531,61,40,3.0,119,40,5700,5,1
6532,60,57,8.1,391,119,23100,1,0
6533,38,80,5.5,141,48,10800,0,0
6534,69,36,7.7,61,47,13600,2,0
6535,37,73,16.4,86,55,28800,1,0
6536,29,61,46.7,425,133,82100,0,0
6537,34,19,18.6,127,89,29500,3,1
6538,39,1,27.4,186,63,44900,1,1
6539,69,94,6.7,88,36,11300,4,0
6540,34,62,6.7,492,77,21600,2,0
6541,66,95,53.1,581,186,97900,0,0
6542,55,80,2.0,108,20,2000,3,0
6543,55,61,7.3,142,15,17600,1,0
6544,65,46,2.4,142,26,5900,3,0
6545,65,31,6.2,459,106,22600,1,0
6546,29,34,46.1,794,85,90700,0,0
6547,25,83,28.8,601,144,57100,0,0
6548,63,21,8.0,96,28,16400,1,1
6549,66,20,5.2,66,47,8400,0,0
6550,48,25,9.8,413,59,26800,1,0
6551,48,86,7.3,79,12,12600,3,1
6552,41,33,36.5,563,121,68600,0,0
6553,30,12,27.5,114,50,48900,3,1
6554,53,90,3.3,119,45,9700,5,0
6555,19,72,6.3,61,48,7600,2,0
6556,41,16,37.4,453,190,69200,1,1
6557,26,18,5.7,129,33,9400,1,1
6558,20,82,43.0,566,86,79400,3,1
6559,60,18,5.3,92,23,14300,1,0
6560,57,73,8.9,478,105,26600,4,1
6561,39,87,4.6,130,17,6700,1,0
6562,53,87,41.2,630,140,80000,0,0
6563,66,43,28.6,523,105,58900,0,0
6564,43,61,52.1,666,134,92900,1,1
6565,41,64,3.7,119,32,7400,1,0
6566,52,47,6.5,58,46,13800,2,0
6567,27,81,27.0,690,138,60600,2,0
6568,69,38,26.1,172,87,38900,3,1
6569,58,72,6.9,112,31,13900,2,0
6570,24,89,31.9,110,39,51000,2,0
6571,20,39,42.6,668,188,82200,1,1
6572,69,17,3.2,112,16,10100,1,1
6573,49,18,7.4,333,82,17500,0,0
6574,48,76,7.0,136,20,14900,1,0
6575,48,17,16.0,100,82,29900,4,1
6576,54,20,4.3,508,120,21700,1,0
6577,58,45,21.9,178,65,39600,1,0
6578,40,61,8.2,557,77,23600,1,0
6579,45,21,23.3,121,71,40200,3,0
6580,39,6,21.2,122,61,35800,3,1
6581,30,67,28.0,162,37,47800,2,0
6582,50,47,22.9,84,77,37500,1,1
6583,19,51,33.1,172,66,53500,2,0
6584,19,7,5.4,113,30,11600,1,0
6585,44,10,5.3,148,34,11800,1,0
6586,56,69,8.4,485,65,26800,3,0
6587,30,49,4.8,80,17,9500,1,0
6588,23,79,4.8,61,19,8900,1,0
6589,36,95,52.4,758,154,97600,0,0
6590,59,47,6.5,143,27,11900,1,0
6591,66,7,5.8,132,41,11900,1,1
6592,38,19,18.5,167,66,30700,2,1
6593,19,50,26.9,81,39,43700,1,0
6594,46,2,9.7,374,104,22100,1,1
6595,68,44,18.7,194,83,27300,0,0
6596,39,35,33.0,172,41,53100,5,1
6597,23,45,7.6,302,71,20100,3,0
6598,52,32,3.9,124,37,8400,1,0
6599,40,5,7.6,599,53,25800,1,1
6600,51,87,18.4,150,87,32900,0,0
6601,28,93,5.6,407,89,23000,0,0
6602,63,54,20.8,139,33,33900,3,0
6603,69,84,3.5,111,13,10400,4,0
6604,43,37,6.2,50,47,13000,1,0
6605,33,11,24.5,103,40,38600,1,0
6606,44,37,3.4,102,28,7900,0,0
6607,60,51,18.0,187,71,29600,1,0
6608,37,69,4.6,50,32,10800,0,0
6609,57,23,32.7,133,53,49900,2,0
6610,38,61,50.6,532,192,90200,0,0
6611,38,83,50.7,556,121,90300,1,0
6612,41,47,9.9,483,109,28000,3,0
6613,50,82,6.5,148,25,11800,0,0
6614,55,47,25.6,151,48,43300,0,0
6615,34,28,6.7,87,23,10600,2,0
6616,22,33,4.2,125,20,9900,2,0
6617,35,84,58.7,741,155,106800,1,0
6618,20,36,17.4,94,69,31500,3,0
6619,58,49,7.1,63,34,13000,0,0
6620,53,11,3.0,448,125,16800,3,1
6621,57,61,3.2,123,27,6500,2,0
6622,50,42,6.3,351,62,20800,3,1
6623,53,1,4.2,88,17,10000,3,1
6624,34,21,22.8,148,32,37900,1,0
6625,50,4,25.5,135,75,42400,5,1
6626,56,88,36.2,543,138,69800,2,0
6627,27,72,4.7,53,28,5600,4,1
6628,53,24,34.7,735,190,72700,2,1
6629,61,7,2.1,79,11,5500,3,1
6630,58,78,5.3,124,36,9000,0,0
6631,56,62,34.0,564,82,64200,0,0
6632,38,22,28.1,184,63,48700,3,1
6633,67,2,29.4,174,89,53300,2,1
6634,47,21,3.7,70,15,10300,0,0
6635,38,70,40.3,795,137,83900,0,0
6636,55,14,32.8,147,70,54200,3,1
6637,21,19,4.8,453,91,16700,1,1
6638,61,3,9.6,403,124,29200,2,1
6639,30,21,3.9,103,30,7600,0,0
6640,56,71,4.8,450,103,17900,2,0
6641,26,36,6.3,130,17,15000,1,0
6642,42,41,7.1,331,132,22700,1,0
6643,46,13,18.8,185,73,34400,2,1
6644,63,12,7.5,51,12,8400,3,1
6645,69,47,4.1,136,34,8700,3,1
6646,25,87,2.6,140,26,11300,1,0
6647,69,14,6.2,119,37,17500,1,0
6648,67,82,5.0,511,70,22600,1,0
6649,61,90,7.9,130,25,16400,0,0
6650,31,42,5.0,114,35,10800,1,0
6651,48,52,8.4,444,74,23000,4,1
6652,54,58,3.9,82,20,7700,2,0
6653,34,37,2.2,105,42,9500,1,0
6654,62,44,7.2,55,14,10500,0,0
6655,36,39,3.7,570,114,19600,3,0
6656,33,10,54.9,473,166,94600,2,1
6657,65,85,17.7,149,96,31400,1,0
6658,38,35,33.6,117,72,55000,4,1
6659,30,51,54.8,451,132,94900,2,1
6660,40,18,7.7,569,64,28600,4,1
6661,19,66,2.7,136,42,5900,0,0
6662,34,41,5.1,374,98,18700,3,1
6663,24,40,6.7,148,25,12000,0,0
6664,33,64,7.4,101,20,13000,2,1
6665,24,34,2.3,82,48,4800,1,0
6666,31,1,33.9,171,76,56900,1,0
6667,55,3,28.7,191,88,48500,4,1
6668,53,69,6.1,57,12,8800,0,0
6669,31,17,5.8,446,59,19900,2,1
6670,39,88,23.5,107,35,36700,1,0
6671,65,48,37.9,566,195,68400,0,0
6672,40,91,53.6,432,189,94500,0,0
6673,69,66,9.6,414,106,23700,2,0
6674,63,3,53.8,586,85,94000,0,0
6675,33,87,7.6,80,19,16600,1,0
6676,52,1,6.6,75,14,11000,1,0
6677,29,11,31.6,180,69,49400,2,1
6678,22,46,19.6,193,34,32800,0,0
6679,45,36,4.1,141,49,9900,1,0
6680,49,87,9.8,496,85,29500,2,1
6681,58,8,4.2,465,113,18700,0,0
6682,61,66,7.0,131,39,15400,3,0
6683,37,21,2.4,85,38,8900,0,0
6684,39,29,21.8,80,30,37700,8,1
6685,41,63,27.9,627,181,59300,0,0
6686,43,33,6.0,108,43,11100,1,1
6687,39,14,7.0,353,127,23000,1,0
6688,61,26,30.7,100,77,54200,1,0
6689,33,41,56.4,594,146,98600,1,1
6690,66,45,6.1,340,135,19500,1,0
6691,35,93,7.8,138,24,16200,3,0
6692,18,11,52.0,497,122,94900,1,0
6693,40,75,31.2,145,34,53000,3,0
6694,36,12,26.5,614,140,58400,0,0
6695,43,31,32.9,105,83,54800,1,1
6696,66,52,5.9,123,33,13300,2,0
6697,36,9,32.7,748,140,71100,1,0
6698,40,80,5.7,126,48,11400,0,0
6699,44,85,6.1,91,47,10800,0,0
6700,41,34,50.2,433,181,89100,1,0
6701,32,60,46.1,517,152,83300,0,0
6702,29,25,6.4,548,67,24500,4,1
6703,35,31,7.6,427,69,21300,1,0
6704,24,77,5.1,340,146,18600,1,0
6705,66,81,22.6,178,70,40500,1,0
6706,63,94,2.2,106,19,5600,0,0
6707,61,84,2.5,126,42,5700,1,0
6708,42,35,57.2,495,152,97800,0,1
6709,22,12,8.2,313,101,19800,1,1
6710,26,76,29.2,87,70,48500,1,0
6711,40,79,6.8,146,31,15400,0,0
6712,35,36,7.4,111,32,15600,0,0
6713,60,57,7.4,61,23,11200,2,0
6714,22,52,2.0,115,50,4300,0,0
6715,58,31,3.6,97,37,6100,1,0
6716,30,22,5.8,92,14,12400,0,0
6717,65,87,56.1,430,95,94400,1,0
6718,58,47,28.2,450,196,55300,0,0
6719,41,91,21.5,158,42,35200,0,0
6720,57,70,30.8,195,74,52100,4,1
6721,59,46,7.2,75,49,13100,2,1
6722,40,94,3.1,141,25,7900,0,0
6723,33,36,7.5,308,89,20200,2,0
6724,43,4,3.9,108,36,6000,1,0
6725,68,7,29.8,542,86,62000,2,0
6726,20,83,23.7,155,47,37500,1,0
6727,41,25,19.5,107,43,31600,2,1
6728,20,54,22.3,115,73,41300,0,0
6729,53,15,7.2,578,129,27400,3,1
6730,64,80,18.4,127,61,31600,2,0
6731,30,33,3.3,109,45,8400,0,0
6732,30,46,25.3,660,103,56100,4,1
6733,49,44,30.8,170,42,52300,0,0
6734,57,31,5.7,145,35,15500,1,0
6735,45,64,9.6,509,136,29600,2,0
6736,55,91,6.8,113,44,12000,1,0
6737,50,88,25.8,165,39,43000,1,0
6738,58,60,27.1,165,34,43500,1,0
6739,54,44,5.2,79,13,8700,1,0
6740,23,59,4.4,69,44,8000,0,0
6741,57,57,56.5,635,173,99200,1,0
6742,18,63,7.7,582,129,29400,0,0
6743,42,41,5.5,56,39,10400,1,0
6744,50,22,7.4,127,29,12900,0,0
6745,27,84,8.0,552,105,21100,2,0
6746,68,32,30.5,129,70,49700,2,0
6747,48,1,4.8,150,11,10300,3,1
6748,61,61,47.3,775,86,93900,0,1
6749,54,2,4.6,129,19,15600,1,1
6750,43,56,3.8,344,117,15000,4,1
6751,21,58,6.3,331,55,19100,1,0
6752,69,19,5.2,99,42,13900,1,0
6753,43,89,2.1,69,38,5600,2,0
6754,46,23,8.0,332,69,20800,4,1
6755,50,57,4.0,426,127,20100,3,1
6756,44,22,4.6,108,34,10100,1,0
6757,26,50,7.8,89,37,16100,2,0
6758,30,90,23.3,103,80,37800,1,0
6759,64,10,6.3,114,16,8900,1,0
6760,65,31,4.0,115,14,9700,0,0
6761,47,93,6.3,373,144,21600,2,0
6762,21,70,6.0,145,30,15200,2,0
6763,33,9,4.8,531,130,25500,2,0
6764,47,86,29.8,104,91,50300,1,0
6765,52,8,7.9,339,137,23200,0,0
6766,47,35,4.7,424,116,19200,3,1
6767,30,10,19.8,83,68,29700,2,1
6768,63,28,6.1,116,38,12300,1,0
6769,34,31,6.5,106,12,13200,4,1
6770,67,3,5.7,148,36,9400,1,0
6771,51,91,4.8,336,83,19200,2,0
6772,61,94,23.3,195,85,39300,4,1
6773,60,50,7.1,132,11,15200,1,0
6774,57,50,5.6,76,47,9900,1,0
6775,29,58,9.7,382,107,26400,1,0
6776,49,28,42.7,687,128,84800,1,1
6777,42,30,8.0,472,101,25400,0,0
6778,41,20,3.7,516,112,20900,5,1
6779,64,16,6.9,126,41,15700,1,0
6780,55,78,2.8,98,45,6700,0,0
6781,50,49,6.3,527,79,24000,1,0
6782,54,18,33.7,167,75,57200,2,1
6783,20,32,3.3,89,28,8500,0,0
6784,65,63,24.6,188,52,42500,3,1
6785,48,75,40.5,572,150,75900,1,0
6786,60,28,3.9,145,40,12900,1,0
6787,63,58,33.3,107,66,54100,0,0
6788,42,3,52.6,512,90,94200,1,1
6789,37,58,2.1,143,17,2700,0,0
6790,24,61,41.4,476,116,74000,0,0
6791,28,1,7.9,145,32,13100,0,0
6792,38,28,3.1,60,16,5600,1,0
6793,31,20,2.1,132,48,9100,1,0
6794,49,63,5.1,117,35,13500,1,0
6795,26,3,18.0,153,39,32700,1,1
6796,56,44,20.0,129,70,31000,2,0
6797,33,7,59.2,710,129,108300,1,1
6798,18,22,6.7,121,13,12100,0,0
6799,66,18,7.6,140,16,16800,2,0
6800,40,56,23.5,120,81,40600,2,0
6801,36,46,20.1,110,99,32100,2,0
6802,61,8,4.7,114,21,11900,1,0
6803,50,45,4.8,480,79,19700,1,0
6804,67,92,34.3,618,162,70000,0,0
6805,45,73,7.4,60,24,15200,2,0
6806,20,48,25.8,96,64,40200,5,1
6807,55,64,41.9,526,188,79300,0,0
6808,27,3,6.1,427,132,20700,1,0
6809,60,24,27.6,173,69,48200,1,1
6810,59,39,4.7,77,29,5200,0,0
6811,31,32,6.4,66,41,13100,2,0
6812,18,5,18.3,161,91,31900,0,0
6813,54,67,5.9,389,87,19200,1,0
6814,50,34,6.5,93,35,10500,2,0
6815,28,22,3.9,84,40,9600,4,1
6816,56,85,26.4,605,109,55000,0,0
6817,68,15,9.9,356,91,22300,1,0
6818,19,6,8.1,436,70,27400,1,0
6819,68,3,8.3,580,101,27400,0,0
6820,61,12,25.5,560,130,51900,0,0
6821,68,71,28.2,765,153,63800,0,0
6822,21,16,5.6,73,38,12200,1,0
6823,26,26,2.3,66,17,5000,1,0
6824,59,67,45.6,736,112,89700,0,0
6825,35,91,29.6,117,63,46500,0,0
6826,40,60,4.3,92,31,8400,2,0
6827,25,23,7.3,537,65,25000,2,0
6828,29,72,21.1,148,56,35200,1,0
6829,37,9,3.9,58,16,8300,0,0
6830,43,61,2.3,137,35,9100,1,0
6831,56,47,7.0,436,77,21100,1,1
6832,57,21,2.4,105,32,5000,0,0
6833,49,10,56.3,678,164,103000,1,0
6834,18,42,3.0,69,21,4800,2,0
6835,35,70,4.4,428,144,18400,1,0
6836,48,95,6.0,113,41,11700,1,0
6837,44,48,37.4,766,136,79100,0,0
6838,19,73,5.2,126,33,8100,1,0
6839,69,23,3.1,54,33,4600,1,0
6840,28,27,7.7,140,25,14200,0,0
6841,35,88,3.4,413,85,16300,0,0
6842,49,58,2.2,56,31,3600,3,0
6843,50,94,31.2,108,71,51100,3,0
6844,36,34,7.5,93,12,14600,3,1
6845,69,44,3.7,103,45,6800,2,0
6846,21,66,37.5,685,152,73000,1,0
6847,54,64,9.2,544,69,25900,3,0
6848,57,75,20.7,126,80,37200,2,1
6849,56,53,5.7,132,30,13000,0,0
6850,51,74,2.6,146,21,8700,0,0
6851,49,11,31.7,181,82,57400,1,0
6852,21,46,4.6,93,34,9900,2,1
6853,28,36,6.0,533,90,22700,3,1
6854,66,20,23.6,121,90,36600,4,1
6855,67,54,4.0,51,41,9200,2,0
6856,30,15,24.4,112,94,40300,6,1
6857,69,58,9.5,369,124,24700,2,0
6858,20,92,6.5,129,25,18000,1,0
6859,25,74,3.7,126,21,9500,0,0
6860,49,46,3.6,119,42,8000,3,1
6861,66,60,9.5,341,137,24000,6,1
6862,53,44,29.6,144,46,49400,2,1
6863,37,62,9.7,438,103,26700,0,0
6864,19,31,8.0,345,90,23900,2,1
6865,18,36,9.2,421,144,27300,6,1
6866,66,80,3.6,101,42,7500,0,0
6867,41,9,7.2,521,68,25500,0,0
6868,25,25,3.5,551,91,19900,3,1
6869,50,59,6.2,97,24,16700,1,0
6870,57,39,29.6,169,50,46900,0,0
6871,37,51,5.1,563,60,21200,2,0
6872,25,72,4.8,367,117,14500,3,0
6873,59,86,25.4,609,152,54500,0,0
6874,32,45,4.0,68,41,7800,3,1
6875,52,23,6.9,596,130,24700,2,1
6876,18,94,3.7,516,93,20800,3,1
6877,28,5,34.3,130,34,54100,0,0
6878,65,35,7.9,396,124,24800,4,1
6879,53,40,3.2,98,33,7200,0,0
6880,47,4,7.1,599,109,25800,0,1
6881,31,33,25.6,155,61,42800,1,0
6882,56,33,18.4,101,88,30100,2,1
6883,57,13,5.2,145,37,15200,3,1
6884,56,79,23.2,139,86,40700,1,0
6885,69,12,28.5,528,193,59800,0,0
6886,35,38,4.7,61,42,10700,0,0
6887,62,28,40.8,473,140,74500,0,0
6888,40,32,7.4,112,35,14500,1,0
6889,67,89,55.1,450,102,96600,0,1
6890,66,45,34.4,157,94,57400,1,0
6891,35,42,27.6,129,58,46700,2,1
6892,55,6,40.9,674,167,79100,0,0
6893,27,61,5.5,84,22,7800,0,0
6894,51,31,2.1,104,22,6300,0,0
6895,61,71,4.7,533,148,23500,1,0
6896,20,79,7.5,60,44,15000,1,0
6897,28,73,16.4,91,46,30500,1,0
6898,38,7,3.2,392,119,12800,3,1
6899,23,38,4.2,446,54,16900,3,1
6900,25,3,8.6,340,94,17000,3,1
6901,57,14,44.9,455,172,81400,1,0
6902,43,4,7.5,149,49,13200,3,0
6903,41,25,32.9,180,45,53100,1,0
6904,51,2,5.2,56,47,9500,0,0
6905,29,5,42.0,532,188,76900,0,0
6906,28,49,30.3,418,165,58400,1,0
6907,60,92,8.7,309,131,20400,1,0
6908,42,68,6.2,71,12,12600,0,0
6909,33,10,3.2,375,141,16100,3,1
6910,22,51,28.4,124,71,47400,1,0
6911,27,41,16.9,94,61,27200,1,0
6912,54,30,21.6,89,44,30400,0,0
6913,54,47,4.0,121,27,5100,4,1
6914,56,5,5.5,115,18,11000,0,0
6915,31,54,2.5,110,30,8700,1,0
6916,30,16,4.1,556,99,19900,2,0
6917,47,36,37.3,478,122,69300,0,0
6918,43,18,5.5,138,10,14100,1,0
6919,31,81,7.9,312,124,19500,1,0
6920,58,35,3.6,122,18,8500,1,0
6921,24,38,2.0,133,27,9000,0,0
6922,41,88,5.3,60,22,8400,2,0
6923,58,32,3.7,522,115,21400,3,1
6924,41,5,4.7,144,35,11200,1,0
6925,19,39,5.5,79,45,6100,0,0
6926,27,3,8.9,402,51,27000,1,0
6927,54,53,6.7,66,18,11600,1,0
6928,34,9,31.5,633,177,65500,2,1
6929,46,37,32.4,573,103,65900,1,0
6930,33,82,9.2,533,127,29600,2,0
6931,32,82,6.3,109,28,12000,0,0
6932,68,84,9.0,580,83,29100,0,0
6933,21,35,6.8,527,75,25700,4,1
6934,29,83,3.2,59,39,12000,2,0
6935,64,3,3.8,145,24,9000,0,0
6936,57,47,34.2,143,57,52800,4,1
6937,54,45,33.0,89,73,52600,2,0
6938,49,78,50.8,480,152,89600,1,0
6939,60,1,8.1,567,54,29300,1,0
6940,23,68,4.9,549,122,25800,0,0
6941,69,71,39.6,709,127,77900,1,0
6942,19,6,20.0,152,90,35000,5,1
6943,20,78,44.0,785,190,90900,0,0
6944,20,32,3.1,453,83,15400,3,1
6945,62,75,6.8,63,26,6900,1,0
6946,65,71,3.8,309,57,15400,1,0
6947,47,17,28.6,180,76,50100,0,0
6948,43,73,5.3,58,48,11400,3,0
6949,52,71,55.4,701,195,100800,0,0
6950,34,88,4.9,403,55,15400,1,0
6951,21,75,22.6,167,64,40200,1,0
6952,54,32,25.8,426,147,49700,0,0
6953,41,16,35.2,494,120,64100,1,1
6954,48,76,2.9,84,29,6500,3,0
6955,22,28,4.9,146,24,10200,1,0
6956,20,80,54.0,796,173,101700,0,0
6957,45,28,3.0,102,10,6500,4,1
6958,35,38,5.5,98,47,8300,1,0
6959,20,36,17.8,123,41,31200,1,1
6960,31,92,2.5,123,36,2400,2,0
6961,19,38,53.2,456,103,91100,1,0
6962,45,54,31.4,197,37,54800,4,0
6963,48,4,8.9,373,101,24600,3,0
6964,60,85,46.6,580,194,88200,0,0
6965,44,80,15.8,186,86,25000,0,0
6966,18,14,6.6,573,62,23900,1,0
6967,42,78,53.1,680,83,101000,1,0
6968,65,16,8.8,561,54,27800,2,0
6969,45,77,24.0,109,85,36300,0,0
6970,21,92,8.1,540,52,25300,1,0
6971,31,90,6.9,96,49,14100,0,0
6972,68,79,43.6,781,187,85500,0,0
6973,57,80,7.5,492,83,24900,3,0
6974,64,54,5.0,84,46,8900,0,0
6975,52,24,25.2,178,56,46700,3,1
6976,64,39,28.0,108,80,46400,0,0
6977,30,90,6.7,128,17,13100,0,0
6978,18,83,6.2,122,46,14300,3,0
6979,42,6,4.3,444,91,18200,0,0
6980,67,90,34.4,765,114,72100,0,0
6981,54,56,28.3,146,57,44700,1,0
6982,54,55,8.0,385,126,24100,1,0
6983,52,38,6.7,99,22,14900,1,0
6984,30,25,9.4,477,136,28300,4,1
6985,64,15,29.1,620,92,57300,0,0
6986,53,95,4.9,580,71,21400,3,0
6987,55,9,21.6,200,86,37000,2,1
6988,59,78,4.2,133,41,10800,3,0
6989,19,85,48.0,653,120,89700,0,0
6990,67,63,7.2,54,38,13100,1,0
6991,20,89,31.7,459,163,59600,1,1
6992,56,55,4.8,60,25,7600,2,1
6993,44,14,26.7,155,41,45500,3,1
6994,63,14,3.6,512,143,19700,1,0
6995,51,8,5.1,148,18,11700,3,1
6996,38,60,3.0,110,35,5100,0,0
6997,53,20,2.4,96,11,7100,1,0
6998,27,25,3.4,433,126,15800,3,1
6999,27,52,23.1,139,85,38400,1,0
7000,29,14,6.3,415,110,19400,1,0
7001,43,18,4.1,495,63,19800,5,1
7002,27,55,6.4,117,17,11800,0,0
7003,54,77,4.9,126,35,13100,1,0
7004,25,10,21.8,100,32,36700,1,1
7005,51,83,5.7,128,32,12400,4,1
7006,27,73,5.0,466,83,16500,1,0
7007,60,17,4.0,149,41,11100,0,0
7008,61,56,3.4,335,93,13500,0,0
7009,59,56,5.4,419,95,18700,0,0
7010,26,94,7.1,416,65,22500,2,0
7011,56,71,9.3,315,78,24400,3,0
7012,44,37,6.8,456,136,23600,5,1
7013,22,58,3.0,95,14,7200,4,1
7014,32,21,5.9,75,25,13200,6,1
7015,57,65,6.4,102,18,12800,2,0
7016,48,28,6.8,506,141,22900,4,1
7017,59,41,51.7,669,186,97100,2,1
7018,26,58,2.4,53,13,4900,0,0
7019,23,75,8.0,125,25,14300,2,0
7020,31,80,7.6,78,18,9500,1,0
7021,55,8,3.8,139,47,10500,0,0
7022,65,52,3.1,58,22,6200,1,0
7023,34,51,24.5,195,57,44700,1,0
7024,52,72,34.1,192,83,56800,2,0
7025,59,47,33.0,596,91,64100,0,0
7026,55,30,7.6,66,28,12500,3,0
7027,37,56,8.2,559,144,25600,0,0
7028,69,2,24.3,103,92,38600,1,0
7029,29,79,2.3,146,29,7500,0,0
7030,30,18,9.7,458,113,26500,0,0
7031,69,3,52.5,612,189,96200,0,0
7032,65,14,3.6,57,43,6900,1,0
7033,24,21,41.2,503,192,76700,1,0
7034,20,21,4.9,120,40,10400,2,1
7035,46,76,7.6,68,36,12700,0,0
7036,25,31,24.1,188,49,38500,2,1
7037,52,20,6.4,109,23,17600,1,0
7038,19,78,4.6,137,40,7400,1,0
7039,64,26,9.7,486,131,28700,1,1
7040,63,71,43.2,507,194,79600,0,0
7041,48,4,2.8,64,38,7200,1,0
7042,23,49,45.9,626,151,86700,0,0
7043,49,12,58.4,740,165,105400,1,1
7044,33,85,7.7,63,49,12200,2,0
7045,51,35,7.6,369,75,19500,2,0
7046,46,50,5.8,108,16,13100,0,0
7047,18,80,5.9,80,15,14700,2,0
7048,23,65,7.6,377,55,20900,1,0
7049,59,6,5.9,148,41,12400,0,0
7050,32,24,8.0,561,99,28600,2,0
7051,48,35,45.3,684,144,88300,0,0
7052,32,37,8.7,466,50,25900,2,0
7053,35,63,8.2,584,147,28000,2,0
7054,18,30,3.0,83,47,7700,1,0
7055,40,76,3.7,139,31,9500,1,0
7056,40,7,30.5,173,34,50700,3,1
7057,58,34,32.2,127,68,52100,1,0
7058,34,37,6.4,566,68,24000,5,1
7059,46,17,5.5,132,28,9500,0,0
7060,35,26,4.9,129,11,8000,2,0
7061,49,19,30.3,166,81,50500,0,1
7062,48,60,46.9,454,106,84400,0,0
7063,26,49,29.5,131,45,46500,5,1
7064,25,47,6.1,105,38,12900,2,0
7065,25,86,9.4,541,56,30300,3,0
7066,23,36,8.9,407,143,22100,6,1
7067,63,8,16.7,147,74,30600,1,0
7068,44,40,47.8,770,91,89900,0,0
7069,57,83,59.3,450,175,100300,2,0
7070,66,25,7.3,136,43,13500,1,0
7071,52,1,5.5,339,113,18900,2,1
7072,69,78,5.6,509,137,25200,0,0
7073,66,42,9.4,336,74,24300,0,0
7074,59,17,7.0,64,37,13300,0,0
7075,58,30,5.3,524,131,20900,2,0
7076,33,19,40.0,758,110,77100,1,1
7077,19,16,3.9,328,100,15500,3,1
7078,57,57,4.3,67,12,9900,0,0
7079,25,9,4.4,425,136,22000,1,1
7080,20,12,34.2,800,169,77300,0,0
7081,61,5,4.7,321,106,14700,0,0
7082,66,89,30.9,199,97,54800,6,1
7083,40,1,6.2,63,35,12500,0,0
7084,54,81,4.4,124,16,10100,0,0
7085,38,54,30.7,96,49,49800,4,0
